Latitude,Longitude
40.694813567881624,-74.00599999999994
40.69499343220281,-74.00932208211745
40.69499343220281,-74.00908479053763
40.69499343220281,-74.0088474989578
40.69499343220281,-74.00861020737798
40.69499343220281,-74.00837291579816
40.69499343220281,-74.00813562421834
40.69499343220281,-74.00789833263852
40.69499343220281,-74.0076610410587
40.69499343220281,-74.00742374947887
40.69499343220281,-74.00718645789905
40.69499343220281,-74.00694916631923
40.69499343220281,-74.00671187473941
40.69499343220281,-74.00647458315959
40.69499343220281,-74.00623729157977
40.69499343220281,-74.00599999999994
40.69499343220281,-74.00576270842012
40.69499343220281,-74.0055254168403
40.69499343220281,-74.00528812526048
40.69499343220281,-74.00505083368066
40.69499343220281,-74.00481354210083
40.69499343220281,-74.00457625052101
40.69499343220281,-74.00433895894119
40.69499343220281,-74.00410166736137
40.69499343220281,-74.00386437578155
40.69499343220281,-74.00362708420172
40.69499343220281,-74.0033897926219
40.69499343220281,-74.00315250104208
40.69499343220281,-74.00291520946226
40.69499343220281,-74.00267791788244
40.69517329652399,-74.01050854001656
40.69517329652399,-74.01027124843674
40.69517329652399,-74.01003395685692
40.69517329652399,-74.0097966652771
40.69517329652399,-74.00955937369727
40.69517329652399,-74.00932208211745
40.69517329652399,-74.00908479053763
40.69517329652399,-74.0088474989578
40.69517329652399,-74.00861020737798
40.69517329652399,-74.00837291579816
40.69517329652399,-74.00813562421834
40.69517329652399,-74.00789833263852
40.69517329652399,-74.0076610410587
40.69517329652399,-74.00742374947887
40.69517329652399,-74.00718645789905
40.69517329652399,-74.00694916631923
40.69517329652399,-74.00671187473941
40.69517329652399,-74.00647458315959
40.69517329652399,-74.00623729157977
40.69517329652399,-74.00599999999994
40.69517329652399,-74.00576270842012
40.69517329652399,-74.0055254168403
40.69517329652399,-74.00528812526048
40.69517329652399,-74.00505083368066
40.69517329652399,-74.00481354210083
40.69517329652399,-74.00457625052101
40.69517329652399,-74.00433895894119
40.69517329652399,-74.00410166736137
40.69517329652399,-74.00386437578155
40.69517329652399,-74.00362708420172
40.69517329652399,-74.0033897926219
40.69517329652399,-74.00315250104208
40.69517329652399,-74.00291520946226
40.69517329652399,-74.00267791788244
40.69517329652399,-74.00244062630262
40.69517329652399,-74.0022033347228
40.69517329652399,-74.00196604314297
40.69517329652399,-74.00172875156315
40.69517329652399,-74.00149145998333
40.69535316084517,-74.01169499791567
40.69535316084517,-74.01145770633585
40.69535316084517,-74.01122041475602
40.69535316084517,-74.0109831231762
40.69535316084517,-74.01074583159638
40.69535316084517,-74.01050854001656
40.69535316084517,-74.01027124843674
40.69535316084517,-74.01003395685692
40.69535316084517,-74.0097966652771
40.69535316084517,-74.00955937369727
40.69535316084517,-74.00932208211745
40.69535316084517,-74.00908479053763
40.69535316084517,-74.0088474989578
40.69535316084517,-74.00861020737798
40.69535316084517,-74.00837291579816
40.69535316084517,-74.00813562421834
40.69535316084517,-74.00789833263852
40.69535316084517,-74.0076610410587
40.69535316084517,-74.00742374947887
40.69535316084517,-74.00718645789905
40.69535316084517,-74.00694916631923
40.69535316084517,-74.00671187473941
40.69535316084517,-74.00647458315959
40.69535316084517,-74.00623729157977
40.69535316084517,-74.00599999999994
40.69535316084517,-74.00576270842012
40.69535316084517,-74.0055254168403
40.69535316084517,-74.00528812526048
40.69535316084517,-74.00505083368066
40.69535316084517,-74.00481354210083
40.69535316084517,-74.00457625052101
40.69535316084517,-74.00433895894119
40.69535316084517,-74.00410166736137
40.69535316084517,-74.00386437578155
40.69535316084517,-74.00362708420172
40.69535316084517,-74.0033897926219
40.69535316084517,-74.00315250104208
40.69535316084517,-74.00291520946226
40.69535316084517,-74.00267791788244
40.69535316084517,-74.00244062630262
40.69535316084517,-74.0022033347228
40.69535316084517,-74.00196604314297
40.69535316084517,-74.00172875156315
40.69535316084517,-74.00149145998333
40.69535316084517,-74.0012541684035
40.69535316084517,-74.00101687682368
40.69535316084517,-74.00077958524386
40.69535316084517,-74.00054229366404
40.69535316084517,-74.00030500208422
40.695533025166355,-74.01240687265513
40.695533025166355,-74.01216958107531
40.695533025166355,-74.01193228949549
40.695533025166355,-74.01169499791567
40.695533025166355,-74.01145770633585
40.695533025166355,-74.01122041475602
40.695533025166355,-74.0109831231762
40.695533025166355,-74.01074583159638
40.695533025166355,-74.01050854001656
40.695533025166355,-74.01027124843674
40.695533025166355,-74.01003395685692
40.695533025166355,-74.0097966652771
40.695533025166355,-74.00955937369727
40.695533025166355,-74.00932208211745
40.695533025166355,-74.00908479053763
40.695533025166355,-74.0088474989578
40.695533025166355,-74.00861020737798
40.695533025166355,-74.00837291579816
40.695533025166355,-74.00813562421834
40.695533025166355,-74.00789833263852
40.695533025166355,-74.0076610410587
40.695533025166355,-74.00742374947887
40.695533025166355,-74.00718645789905
40.695533025166355,-74.00694916631923
40.695533025166355,-74.00671187473941
40.695533025166355,-74.00647458315959
40.695533025166355,-74.00623729157977
40.695533025166355,-74.00599999999994
40.695533025166355,-74.00576270842012
40.695533025166355,-74.0055254168403
40.695533025166355,-74.00528812526048
40.695533025166355,-74.00505083368066
40.695533025166355,-74.00481354210083
40.695533025166355,-74.00457625052101
40.695533025166355,-74.00433895894119
40.695533025166355,-74.00410166736137
40.695533025166355,-74.00386437578155
40.695533025166355,-74.00362708420172
40.695533025166355,-74.0033897926219
40.695533025166355,-74.00315250104208
40.695533025166355,-74.00291520946226
40.695533025166355,-74.00267791788244
40.695533025166355,-74.00244062630262
40.695533025166355,-74.0022033347228
40.695533025166355,-74.00196604314297
40.695533025166355,-74.00172875156315
40.695533025166355,-74.00149145998333
40.695533025166355,-74.0012541684035
40.695533025166355,-74.00101687682368
40.695533025166355,-74.00077958524386
40.695533025166355,-74.00054229366404
40.695533025166355,-74.00030500208422
40.695533025166355,-74.0000677105044
40.695533025166355,-73.99983041892457
40.695533025166355,-73.99959312734475
40.69571288948754,-74.01335603897442
40.69571288948754,-74.0131187473946
40.69571288948754,-74.01288145581478
40.69571288948754,-74.01264416423496
40.69571288948754,-74.01240687265513
40.69571288948754,-74.01216958107531
40.69571288948754,-74.01193228949549
40.69571288948754,-74.01169499791567
40.69571288948754,-74.01145770633585
40.69571288948754,-74.01122041475602
40.69571288948754,-74.0109831231762
40.69571288948754,-74.01074583159638
40.69571288948754,-74.01050854001656
40.69571288948754,-74.01027124843674
40.69571288948754,-74.01003395685692
40.69571288948754,-74.0097966652771
40.69571288948754,-74.00955937369727
40.69571288948754,-74.00932208211745
40.69571288948754,-74.00908479053763
40.69571288948754,-74.0088474989578
40.69571288948754,-74.00861020737798
40.69571288948754,-74.00837291579816
40.69571288948754,-74.00813562421834
40.69571288948754,-74.00789833263852
40.69571288948754,-74.0076610410587
40.69571288948754,-74.00742374947887
40.69571288948754,-74.00718645789905
40.69571288948754,-74.00694916631923
40.69571288948754,-74.00671187473941
40.69571288948754,-74.00647458315959
40.69571288948754,-74.00623729157977
40.69571288948754,-74.00599999999994
40.69571288948754,-74.00576270842012
40.69571288948754,-74.0055254168403
40.69571288948754,-74.00528812526048
40.69571288948754,-74.00505083368066
40.69571288948754,-74.00481354210083
40.69571288948754,-74.00457625052101
40.69571288948754,-74.00433895894119
40.69571288948754,-74.00410166736137
40.69571288948754,-74.00386437578155
40.69571288948754,-74.00362708420172
40.69571288948754,-74.0033897926219
40.69571288948754,-74.00315250104208
40.69571288948754,-74.00291520946226
40.69571288948754,-74.00267791788244
40.69571288948754,-74.00244062630262
40.69571288948754,-74.0022033347228
40.69571288948754,-74.00196604314297
40.69571288948754,-74.00172875156315
40.69571288948754,-74.00149145998333
40.69571288948754,-74.0012541684035
40.69571288948754,-74.00101687682368
40.69571288948754,-74.00077958524386
40.69571288948754,-74.00054229366404
40.69571288948754,-74.00030500208422
40.69571288948754,-74.0000677105044
40.69571288948754,-73.99983041892457
40.69571288948754,-73.99959312734475
40.69571288948754,-73.99935583576493
40.69571288948754,-73.99911854418511
40.69571288948754,-73.99888125260529
40.69571288948754,-73.99864396102546
40.69589275380872,-74.01406791371389
40.69589275380872,-74.01383062213407
40.69589275380872,-74.01359333055424
40.69589275380872,-74.01335603897442
40.69589275380872,-74.0131187473946
40.69589275380872,-74.01288145581478
40.69589275380872,-74.01264416423496
40.69589275380872,-74.01240687265513
40.69589275380872,-74.01216958107531
40.69589275380872,-74.01193228949549
40.69589275380872,-74.01169499791567
40.69589275380872,-74.01145770633585
40.69589275380872,-74.01122041475602
40.69589275380872,-74.0109831231762
40.69589275380872,-74.01074583159638
40.69589275380872,-74.01050854001656
40.69589275380872,-74.01027124843674
40.69589275380872,-74.01003395685692
40.69589275380872,-74.0097966652771
40.69589275380872,-74.00955937369727
40.69589275380872,-74.00932208211745
40.69589275380872,-74.00908479053763
40.69589275380872,-74.0088474989578
40.69589275380872,-74.00861020737798
40.69589275380872,-74.00837291579816
40.69589275380872,-74.00813562421834
40.69589275380872,-74.00789833263852
40.69589275380872,-74.0076610410587
40.69589275380872,-74.00742374947887
40.69589275380872,-74.00718645789905
40.69589275380872,-74.00694916631923
40.69589275380872,-74.00671187473941
40.69589275380872,-74.00647458315959
40.69589275380872,-74.00623729157977
40.69589275380872,-74.00599999999994
40.69589275380872,-74.00576270842012
40.69589275380872,-74.0055254168403
40.69589275380872,-74.00528812526048
40.69589275380872,-74.00505083368066
40.69589275380872,-74.00481354210083
40.69589275380872,-74.00457625052101
40.69589275380872,-74.00433895894119
40.69589275380872,-74.00410166736137
40.69589275380872,-74.00386437578155
40.69589275380872,-74.00362708420172
40.69589275380872,-74.0033897926219
40.69589275380872,-74.00315250104208
40.69589275380872,-74.00291520946226
40.69589275380872,-74.00267791788244
40.69589275380872,-74.00244062630262
40.69589275380872,-74.0022033347228
40.69589275380872,-74.00196604314297
40.69589275380872,-74.00172875156315
40.69589275380872,-74.00149145998333
40.69589275380872,-74.0012541684035
40.69589275380872,-74.00101687682368
40.69589275380872,-74.00077958524386
40.69589275380872,-74.00054229366404
40.69589275380872,-74.00030500208422
40.69589275380872,-74.0000677105044
40.69589275380872,-73.99983041892457
40.69589275380872,-73.99959312734475
40.69589275380872,-73.99935583576493
40.69589275380872,-73.99911854418511
40.69589275380872,-73.99888125260529
40.69589275380872,-73.99864396102546
40.69589275380872,-73.99840666944564
40.69589275380872,-73.99816937786582
40.69589275380872,-73.997932086286
40.696072618129904,-74.01454249687353
40.696072618129904,-74.01430520529371
40.696072618129904,-74.01406791371389
40.696072618129904,-74.01383062213407
40.696072618129904,-74.01359333055424
40.696072618129904,-74.01335603897442
40.696072618129904,-74.0131187473946
40.696072618129904,-74.01288145581478
40.696072618129904,-74.01264416423496
40.696072618129904,-74.01240687265513
40.696072618129904,-74.01216958107531
40.696072618129904,-74.01193228949549
40.696072618129904,-74.01169499791567
40.696072618129904,-74.01145770633585
40.696072618129904,-74.01122041475602
40.696072618129904,-74.0109831231762
40.696072618129904,-74.01074583159638
40.696072618129904,-74.01050854001656
40.696072618129904,-74.01027124843674
40.696072618129904,-74.01003395685692
40.696072618129904,-74.0097966652771
40.696072618129904,-74.00955937369727
